icao,iata,name,city,subd,country,lat,lon,lid
MO45,,Sky-Vu Airport,Montgomery City,Missouri,US,38.89222,-91.566,MO45
NULL,,Walker Airport,Louisiana,US-MO,US,39.520302,-91.171799,MO46
MO49,,Five Mile Airport,Joplin,Missouri,US,36.96931,-94.57724,MO49
KMO5,,Bollinger-Crass Memorial Airport,Van Buren,Missouri,US,37.00939,-91.00689,MO5
MO51,,Schaback Strip,Weston,Missouri,US,39.42399,-94.84763,MO51
NULL,,Meadows Airport,Bethany,US-MO,US,40.233299255371094,-93.93360137939453,MO53
NULL,,Dudley Airport,Dudley,US-MO,US,36.783451,-90.088859,MO54
MO56,,Lost Mine Airport,Theodosia,Missouri,US,36.51423,-92.64017,MO56
NULL,,Henderson Mounds E B G Airport,East Prairie,US-MO,US,36.707000732421875,-89.4666976928711,MO57
MO58,,Waldemer Flying W Ranch Airport,Fairdealing,Missouri,US,36.65839,-90.64039,MO58
NULL,,K & N Field,Moscow Mills,US-MO,US,38.91450119018555,-90.90010070800781,MO59
MO04,,Bel-Voir Acres Airport,Golden,Missouri,US,36.56181,-93.63926,MO04
NULL,,Hibbs Farm Airport,Sheridan,US-MO,US,40.51029968261719,-94.58159637451172,MO62
MO64,,Kimberling Airport,Kimberling City,Missouri,US,36.60979,-93.44463,MO64
MO65,,Misty Meadows Airport,Kirbyville,Missouri,US,36.5834,-93.10296,MO65
MO66,,Linden Air Airport,Ozark,Missouri,US,37.05899,-93.1453,MO66
MO67,,Hayes Field,Poplar Bluff,Missouri,US,36.71117,-90.314,MO67
MO68,,Eads Ridge Airport,Fair Grove,Missouri,US,37.40532,-93.09963,MO68
MO71,,Block Air Village Airport,Holt,Missouri,US,39.46334,-94.41635,MO71
MO72,,Flying 'J' Ranch Airport,Van Buren,Missouri,US,37.03898,-90.85857,MO72
MO73,,Rolling Shoals Farm Airport,Williamsville,Missouri,US,36.98755,-90.55845,MO73
MO74,,Cedar Creek Airport,Columbia,Missouri,US,38.91913,-92.16343,MO74
MO75,,Brownsberger Airport,Montrose,Missouri,US,38.30502,-94.05328,MO75
MO77,,Arnika Ranch Airport,Ava,Missouri,US,36.97505,-92.54267,MO77
MO78,,Stickle Cattle Farms Airport,Belle,Missouri,US,38.31671,-91.7835,MO78
5MU9,,Sky Ranch Ii Airport,Ironton,Missouri,US,37.67928,-90.71462,5MU9
MO80,,Oak Ridge Airpark,Mountain Grove,Missouri,US,37.16061,-92.3235,MO80
MO81,,Dove Airstrip,Bismarck,Missouri,US,37.67088,-90.61485,MO81
MO82,,Howard Airport,Gorin,Missouri,US,40.40893,-92.05684,MO82
NULL,,Widmark Airport,Green City,US-MO,US,40.25310134887695,-92.95490264892578,MO83
MO84,,Viburnum Airport,Viburnum,Missouri,US,37.71671,-91.13347,MO84
MO85,,Wells Airport,Marshfield,Missouri,US,37.26576,-92.83719,MO85
MO86,,Sanctuary Airport,Bellflower,Missouri,US,38.95972,-91.30389,MO86
MO87,,Powis Airport,Oak Grove,Missouri,US,38.94584,-94.16189,MO87
MO93,,Keeven Air Ranch Airport,Hawk Point,Missouri,US,39.04482,-91.14809,MO93
MO94,,Starr Airport,Trimble,Missouri,US,39.5,-94.58023,MO94
NULL,,Ray Johnson Inc Airport,Centerville,US-MO,US,37.41619873046875,-90.9635009765625,MO96
MO98,,Williams Airport,Cleveland,Missouri,US,38.71307,-94.58495,MO98
MO99,,Miller Airport,Climax Springs,Missouri,US,38.11642,-93.07714,MO99
NULL,MOH,Maleo Airport,Morowali,ID-ST,ID,-2.203333,121.660278,MOH
KMOS,MOS,Moses Point Airport,Elim,Alaska,US,64.69818,-162.0573,MOS
NULL,,Finca Ceiba Airport,Finca Jaguá,PA-4,PA,8.354999542236328,-82.8364028930664,MP01
NULL,,Finca 45 Airport,Dos Caños,PA-1,PA,9.543330192565918,-82.73380279541016,MP02
NULL,,La Cabezona Airport,Guarumal,PA-4,PA,8.3457,-82.5042,
NULL,,Finca 67 Airport,Changuinola,PA-1,PA,9.434410095214844,-82.49909973144531,MP17
NULL,,Guillermo Palm Jaén Airport,Penonomé,PA-2,PA,8.50383,-80.360298,
NULL,,Alvaro Berroa Airport,Nueva California,PA-4,PA,8.770389556884766,-82.66439819335938,MP21
NULL,,Ingenio Santa Rosa Airport,Ingenio Santa Rosa,PA-2,PA,8.195219993591309,-80.65869903564453,MP22
NULL,,Capt. Alex H. Bosquez Airport,Calzada Larga,PA-8,PA,9.16628,-79.545205,
NULL,,Captain Krish E. Persaud Airport,Chame,PA-10,PA,8.58846,-79.889702,
NULL,,Punta Cocos Airport,Punta Cocos,PA-8,PA,8.22485,-78.904404,
NULL,,Deborah Airport,Guabito,PA-1,PA,9.51614,-82.595497,MP27
NULL,,El Aguila Airstrip,El Aguila,PA-2,PA,8.37168,-80.351676,
MPBO,BOC,Bocas Del Toro International Airport,Isla Colon,Bocas-del-Toro,PA,9.34085,-82.2508,
MPCE,CTD,Alonso Valderrama Airport,Chitre,Herrera,PA,7.98784,-80.4097,
MPCH,CHX,Cap Manuel Nino International Airport,Changuinola,Bocas-del-Toro,PA,9.45864,-82.5168,
MPDA,DAV,Enrique Malek International Airport,David,Chiriqui,PA,8.391,-82.435,
MPEJ,ONX,Enrique Adolfo Jimenez Airport,Colon,Colon,PA,9.35664,-79.8674,
NULL,,Fort Sherman Airport,Fort Sherman,PA-3,PA,9.365090370178223,-79.94979858398438,
AYMJ,MPG,Makini Airport,Makini,PG-MPL,PG,-6.532222222220001,147.651166667,MAK
MPPA,BLB,Howard/Panama Pacifico International Airport,Panama City,Panama,PA,8.91479,-79.5996,
NULL,MPI,Mamitupu Airport,Mamitupu,PS-GY,PA,9.1851,-77.9841,
MPJE,JQE,Jaque Airport,Jaque,Darien,PA,7.51778,-78.1572,
NULL,,Chame Mayor Airport,Chame,PA-10,PA,8.591418,-79.869189,
MPMG,PAC,Marcos A. Gelabert International Airport,Albrook,Panama,PA,8.97334,-79.5556,
NULL,,Augusto Vergara Airport,Los Santos,PA-7,PA,7.8573799133301,-80.276100158691,
MPOA,PUE,Puerto Obaldia Airport,Puerto Obaldia,Guna-Yala,PA,8.68626,-77.5244,
,PDM,Capt. J. Montenegro Airport,Pedasí,PA-7,PA,7.534801,-80.043347,
NULL,,Punta Patiño Airstrip,Punta Patiño,PA-5,PA,8.252816,-78.278618,
MPSM,RIH,Cap Scarlet R. Martínez L. Airport,Río Hato,Coclé,PA,8.38,-80.12967,
MPSA,SYP,Ruben Cantu Airport,Santiago,Veraguas,PA,8.0856,-80.9453,
MPTO,PTY,Tocumen International Airport,Tocumen,Panama,PA,9.07136,-79.3835,
AYMZ,MPU,Mabua Airport	,Tatau Island,PG-NIK,PG,-2.81138888889,151.991111111,MBU
MPVR,PVE,El Porvenir Airport,El Porvenir,Guna-Yala,PA,9.56342,-79.0041,
MPWN,NBL,San Blas Airport,Wannukandi,Guna-Yala,PA,9.4496,-78.9795,
AYIY,MPX,Miyanmin Airport,Miyanmin,PG-SAN,PG,-4.903055555560001,141.620833333,MIM
NULL,,Finca 32 Airport,La Dalia,PA-1,PA,9.42708969116211,-82.56269836425781,
AYMQ,MQO,Malam Airport,Malam,PG-WPD,PG,-8.70916666667,142.649722222,MAA
NULL,,Rosso Airport,Rosso,MR-06,MR,16.547614,-15.790227,
NULL,,Aerodamas Airport,Quepos,CR-P,CR,9.45777702331543,-84.20899963378906,
NULL,,Altagracia Airport,AltaGracia Resort,CR-SJ,CR,9.332707,-83.582653,
NULL,,Aranjuez Airport,Miramar,CR-P,CR,10.057268,-84.807556,
NULL,,Altomonte Airport,Trinidad,CR-SJ,CR,9.363861,-83.626046,
NULL,,Amubri Airport,Amubri,CR-L,CR,9.52163028717041,-82.95469665527344,
MRAN,FON,Arenal Airport,La Fortuna/San Carlos,Alajuela,CR,10.478,-84.6345,
MRAO,TTQ,Aerotortuguero Airport,Roxana,Limon,CR,10.569,-83.5148,
NULL,,Atirro Airport,Turrialba,CR-C,CR,9.850000381469727,-83.6500015258789,
NULL,,Altamira de San Carlos Airport,San Carlos,CR-A,CR,10.51669979095459,-84.36669921875,
MRBA,BAI,Buenos Aires Airport,Punta Arenas,Puntarenas,CR,9.16361,-83.3299,
NULL,,Babilonia Airport,Siquirres,CR-L,CR,10.133333206176758,-83.58333587646484,
MRBC,BCL,Barra del Colorado Airport,Pococi,Limon,CR,10.7687,-83.5856,
NULL,,Bremen Airport,Guacimo,CR-L,CR,10.219499588012695,-83.58450317382812,
NULL,,Bataan (Monte Libano) Airport,Limón,CR-L,CR,10.083333015441895,-83.31666564941406,
NULL,,Boca Naranjo Airport,Quepos,CR-P,CR,9.401526,-84.11896,
NULL,,Barra de Parismina Airport,Pococi,CR-L,CR,10.300000190734863,-83.3499984741211,
MRBT,,Barra del Tortuguero,Tortuguero,CR-L,CR,10.569,-83.5149,
NULL,,Codela Airport,Guapiles,CR-G,CR,10.4139995575,-85.0916976929,
MRCC,OTR,Coto 47 Airport,Corredores,Puntarenas,CR,8.60156,-82.9686,
NULL,,Cangrejo Verde Airport,Cangrejo-Verde,CR-P,CR,8.5,-82.983333,
NULL,,Carate Airport,Golfito,CR-P,CR,8.445110321044922,-83.46499633789062,
MRCH,JAP,Chacarita Airport,Puntarenas,Puntarenas,CR,9.98141,-84.7727,
NULL,,Ciruelas Airport,Bagaces,CR-G,CR,10.516667366027832,-85.3499984741211,
NULL,,Cajuela/San Isidro Airport,San Isidro,CR-SJ,CR,9.38862,-83.68812,
NULL,,Coyolar Airport,Liberia,CR-G,CR,10.667222023010254,-85.51139068603516,
NULL,,El Cerrito Airport,Filadelfia,CR-G,CR,10.45359992980957,-85.55819702148438,
MRCR,RIK,Carrillo Airport,Nicoya,Guanacaste,CR,9.87051,-85.4814,
NULL,,Cabo Velas Airport,Nicoya,CR-G,CR,10.355699539185,-85.852897644043,
NULL,,Carrizal Airport,Carrizal,CR-A,CR,10.087599754333496,-84.16950225830078,
NULL,,Duacari 2 Airport,Guapiles,CR-L,CR,10.351499557495117,-83.63050079345703,
NULL,,Don Diego Airport,Limón,CR-L,CR,9.550000190734863,-82.88333129882812,
MRDK,DRK,Drake Bay Airport,Puntarenas,Puntarenas,CR,8.71889,-83.6417,
NULL,,Dos Marías Airport,Chorotega,CR-P,CR,9.927909851074219,-84.98999786376953,
NULL,,Dieciocho Airport,Puntarenas,CR-P,CR,8.90369987487793,-83.42980194091797,
NULL,,Dole Venecia Airport,Pital,CR-A,CR,10.421667,-84.268167,
NULL,,El Carmen de Siquirres Airport,Siquirres,CR-L,CR,10.202,-83.472198,
NULL,,El Descanso de Poco Sol Airport,San Carlos,CR-A,CR,10.868741,-84.529054,
NULL,,El Ceibo Airport,Ticabán,CR-H,CR,10.533332824707031,-83.8499984741211,
NULL,,El Ron Ron Airport,Ron Ron,CR-A,CR,10.300299644470215,-84.45010375976562,
NULL,,Esterillos / Finca Airport,Parrita,CR-P,CR,9.533332824707031,-84.46666717529297,
NULL,,Finca Delicias Airport,Puerto Cortés,CR-P,CR,8.957706,-83.550308,
NULL,,Finca 10 / Nuevo Palmar Sur Airport,Puntarenas,CR-P,CR,8.916350364685059,-83.5073013305664,
MRFL,FMG,Flamingo Airport,Brasilito,Guanacaste,CR,10.4186,-85.7827,
NULL,,Frutez - Pital Airport,San Carlos,CR-A,CR,10.447400093078613,-84.36900329589844,
NULL,,Finca 63 (Coto 63) Airport,Puntarenas,CR-P,CR,8.65250015258789,-83.06529998779297,
NULL,,Garza Airport,Garza,CR-G,CR,9.91670036315918,-85.63330078125,
MRGF,GLF,Golfito Airport,Golfito,Puntarenas,CR,8.65401,-83.1822,
MRGP,GPL,Guapiles Airport,Pococi,Limon,CR,10.2172,-83.797,
NULL,,Guatuso Airport,Alajuela,CR-A,CR,10.683333396911621,-84.83333587646484,
NULL,,Hacienda Rancho Grande Airport,Sarapiqui,CR-H,CR,10.449999809265137,-84.08333587646484,
NULL,,Hacienda Homuha Airport,San Carlos,CR-A,CR,10.800000190734863,-84.36666870117188,
NULL,,Hacienda Rio Cuarto Airport,Sarapiqui,CR-H,CR,10.566666603088379,-84.1500015258789,
NULL,,Hacienda La Pacífica Airport,Cañas,CR-G,CR,10.451918,-85.149725,
NULL,,Hacienda La Suerte Airport,Pococi,CR-L,CR,10.449999809265137,-83.66666412353516,
MRIA,PBP,Islita Airport,Nandayure,Guanacaste,CR,9.85611,-85.3708,
NULL,,Las Islas Airport,San Carlos,CR-H,CR,10.558300018310547,-83.9740982055664,
NULL,,Jaco Airport,Jaco,CR-P,CR,9.555270195007324,-84.556396484375,
NULL,,La Zampoña Airport,Guanacaste,CR-G,CR,10.266667366027832,-85.43333435058594,
MRLB,LIR,Daniel Oduber Quiros International Airport,Liberia,Guanacaste,CR,10.5933,-85.5444,
MRLC,LSL,Los Chiles Airport,Los Chiles,Alajuela,CR,11.0353,-84.7061,
NULL,,Laurel Airport,Puntarenas,CR-P,CR,8.440409660339355,-82.90650177001953,
NULL,,La Flor Airport,Liberia,CR-G,CR,10.649999618530273,-85.53299713134766,
NULL,,La Garroba Airport,Upala,CR-A,CR,10.800000190734863,-84.91666412353516,
NULL,,La Ligia Airport,Parrita,CR-P,CR,9.515270233154297,-84.30149841308594,
NULL,,Las Lomas Airport,Siquirres,CR-L,CR,10.066666603088379,-83.58333587646484,
MRLM,LIO,Limon International Airport,Puerto Limon,Limon,CR,9.95796,-83.022,
NULL,,La Guinea Airport,Nicoya,CR-G,CR,10.420700073242188,-85.47200012207031,
NULL,,Las Piedras Airport,Cañas,CR-G,CR,10.366666793823242,-85.19999694824219,
NULL,,Las Trancas Airport,Las Trancas,CR-G,CR,10.567000389099121,-85.5999984741211,
NULL,,La Cueva Airport,Liberia,CR-G,CR,10.68120002746582,-85.5280990600586,
NULL,,La Yolanda Airport,Parrita,CR-P,CR,9.550000190734863,-84.56666564941406,
NULL,,La Zopilota Airport,Guanacaste,CR-G,CR,10.483599662780762,-85.46199798583984,
NULL,,Monte Alto Airport,Abangares,CR-G,CR,10.083333015441895,-85.26667022705078,
NULL,,Murcielago Airport,La Cruz,CR-G,CR,10.916666984558105,-85.71666717529297,
MRMJ,CSC,Mojica Airport,Canas,Guanacaste,CR,10.4307,-85.1746,
MRNC,NCT,Guanacaste Airport,Nicoya/Guanacate,Guanacaste,CR,10.1394,-85.4458,
NULL,,La Bonita Airport,San Isidro,CR-SJ,CR,9.389821,-83.677897,
MRNS,NOB,Nosara Airport,Nicoya,Guanacaste,CR,9.97649,-85.653,
MROC,SJO,Juan Santamaria International Airport,San Jose,Alajuela,CR,9.99386,-84.2088,
NULL,,Palo Arco Airport,Nandayure,CR-G,CR,9.851409912109375,-85.23789978027344,
NULL,,Pandora Airport,Limón,CR-L,CR,9.732170104980469,-82.98320007324219,
MRPJ,PJM,Puerto Jimenez Airport,Puerto Jimenez,Puntarenas,CR,8.53333,-83.3,
NULL,,Papa Kilo Airport,Uvita,CR-P,CR,9.157537,-83.735446,
NULL,,Portalón Airport,Portalón,CR-P,CR,9.357979774475098,-83.97949981689453,
MRPM,PMZ,Palmar Sur Airport,Palmar Sur,Puntarenas,CR,8.95103,-83.4686,
NULL,,Pelon Nuevo Airport,Liberia,CR-G,CR,10.486700057983398,-85.41419982910156,
NULL,,Punta Banco Airport,Puntarenas,CR-P,CR,8.35731029510498,-83.13690185546875,
NULL,,Playa Pájaros Airport,Paquera,CR-P,CR,9.858309745788574,-84.69439697265625,
NULL,,Peñas Blancas Airport,Santa Cruz,CR-G,CR,10.315600395202637,-85.6780014038086,
NULL,,Agropecuaria Playa Caletas Airport,Nicoya/Guanacate,CR-G,CR,9.750128,-85.250738,
MRPV,SYQ,Tobias Bolanos International Airport,San Jose,San Jose,CR,9.95705,-84.1398,
NULL,,Playa Ballena Airport,Puntarenas,CR-P,CR,9.122420310974121,-83.7063980102539,
NULL,,Quebrada Azul Airport,Florencia,CR-A,CR,10.400451,-84.487567,
NULL,,Quebrada Naranjo Airport,Quepos,CR-P,CR,9.392994,-84.125782,
MRQP,XQP,Quepos Managua Airport,Quepos,Puntarenas,CR,9.44316,-84.1298,
MRRF,RFR,Rio Frio / Progreso Airport,Rio Frio / Progreso,Heredia,CR,10.3274,-83.8876,
NULL,,Rancho Humo Airport,Santa Cruz,CR-G,CR,10.316666603088379,-85.33333587646484,
NULL,,Rancho Nuevo Airport,Puntarenas,CR-P,CR,9.570401,-84.52399,
NULL,,Roxana Farms Airport,Limón,CR-L,CR,10.308199882507324,-83.75430297851562,
NULL,,San Alberto Airport,Limón,CR-L,CR,10.146599769592285,-83.48819732666016,
NULL,,San Cristobal Airport,San Carlos,CR-A,CR,10.5,-84.56666564941406,
NULL,,Santa Cruz Airport,Santa Cruz,CR-G,CR,10.273799896240234,-85.59149932861328,
NULL,,Santa Fe Airport,Pérez Zeledón,CR-SJ,CR,9.300000190734863,-83.61666870117188,
NULL,,Santa Clara De Guapiles Airport,Limón,CR-L,CR,10.288299560546875,-83.7135009765625,
NULL,,Shiroles Airport,Talamanca,CR-L,CR,9.580769538879395,-82.95989990234375,
MRSI,IPZ,San Isidro del General Airport,Perez Zeledon,San Jose,CR,9.35262,-83.7131,
NULL,,Salama Airport,Salama,CR-P,CR,8.789362,-83.271432,
NULL,,Santa Marta Airport,Orotina,CR-A,CR,9.916666984558105,-84.61666870117188,
NULL,,Sirena Airport,Península de Osa,CR-P,CR,8.4776,-83.591343,
NULL,,Santa Maria De Guacimo Airport,Guapiles,CR-L,CR,10.267000198364258,-83.61699676513672,
NULL,,San Pedro Airport,San Pedro,CR-L,CR,10.417900085449219,-83.75299835205078,
NULL,,Sarapigui Airport,San Carlos,CR-H,CR,10.471518,-83.906788,
NULL,,San Agustin Airport,Puntarenas,CR-P,CR,10.064518,-84.876189,
MRSV,TOO,San Vito De Java Airport,Coto Brus,Puntarenas,CR,8.82611,-82.9589,
NULL,,Sixaola Airport,Sixaola,CR-L,CR,9.503889,-82.63135,
NULL,MRT,Moroak Airport,Moroak,AU-NT,AU,-14.818133,133.700594,
NULL,,Ticaban Airport,Pococi,CR-L,CR,10.366666793823242,-83.8499984741211,
NULL,,Taboga Airport,Cañas,CR-G,CR,10.350000381469727,-85.19999694824219,
NULL,,Talolinga Airport,Nicoya,CR-G,CR,10.30840015411377,-85.46839904785156,
MRTM,TNO,Tamarindo De Santa Cruz Airport,Santa Cruz,Guanacaste,CR,10.3135,-85.8155,
MRTR,TMU,Tambor Airport,Nicoya,Puntarenas,CR,9.73852,-85.0138,
NULL,,Santa Teresa Airport,Santa Teresa,CR-P,CR,9.690254,-85.182878,
MRUP,UPL,Upala Airport,Upala,Alajuela,CR,10.8922,-85.0162,
NULL,,Yucatica Airport,Guacimo,CR-L,CR,10.333333015441895,-83.66666412353516,
NULL,,Zapotal De Guanacaste Airport,Zapotal,CR-G,CR,9.994009971618652,-85.3102035522461,
NULL,,Double O Ranch Airport,Olive Branch,US-MS,US,34.98889923095703,-89.91529846191406,MS00
MS03,,Christmas Flying Service Airport,Shelby,Mississippi,US,33.92428,-90.78705,MS03
MS06,,Linwood Airport,Linwood,Mississippi,US,32.79041,-90.13814,MS06
MS08,,Harrell Field,Pisgah,Mississippi,US,32.47389,-89.85178,MS08
MS09,,Glidwell Flying Service Airport,Alligator,Mississippi,US,34.10178,-90.70121,MS09
NULL,,Turner Field,Belzoni,US-MS,US,33.15850067138672,-90.50430297851562,MS10
MS11,,Mohr Farm Airport,Brandon,Mississippi,US,32.20848,-89.94175,MS11
MS13,,Eifling Farms Airport,Glen Allan,Mississippi,US,33.07568,-90.95344,MS13
MS14,,John Farese Airpark,Ashland,Mississippi,US,34.81389,-89.19962,MS14
NULL,,Country Club Airport,Greenville,US-MS,US,33.331199645996094,-91.03700256347656,MS15
NULL,,Dilworth Airport,Corinth,US-MS,US,34.77000045776367,-88.60559844970703,MS18
MS20,,Mach 1 Jet Port Airport,Brandon,Mississippi,US,32.45444,-89.90444,MS20
MS21,,Lester Field,Inverness,Mississippi,US,33.33207,-90.58204,MS21
NULL,,Murphey Flying Service Airport,Itta Bena,US-MS,US,33.48899841308594,-90.35700225830078,MS22
NULL,,Joe Sanford Field,Edwards,US-MS,US,32.24679946899414,-90.5822982788086,MS24
MS26,,Cedar Creek Air Ranch Airport,Lucedale,Mississippi,US,30.80222,-88.5475,MS26
NULL,,Aerohead Airport,Hurley,US-MS,US,30.706899642944336,-88.42919921875,MS27
NULL,,Alcorn State University Airport,Lorman,US-MS,US,31.867991,-91.13348,MS28
MS29,,Pace Airstrip,Canton,Mississippi,US,32.60194,-89.86389,MS29
MS30,,Abide Airpark,Greenville,Mississippi,US,33.30212,-90.99006,MS30
MS35,,Wade Airport,Rolling Fork,Mississippi,US,32.98124,-90.96538,MS35
MS36,,Supplejack Airport,Canton,Mississippi,US,32.65,-89.97083,MS36
MS37,,West Bolivar Flying Service Airport,Benoit,Mississippi,US,33.65345,-90.98899,MS37
NULL,,Flautt Airport,Swan Lake,US-MS,US,33.87229919433594,-90.28340148925781,MS38
MS39,,Smith County Airport,Taylorsville,Mississippi,US,31.82099,-89.4584,MS39
MS40,,Southland Flying Service Inc Airport,Tchula,Mississippi,US,33.22556,-90.24667,MS40
MS41,,Flying Y Service Airport,Tutwiler,Mississippi,US,34.00303,-90.42588,MS41
NULL,,Mississippi Petrified Forest Airport,Flora,US-MS,US,32.52040100097656,-90.32369995117188,MS42
MS43,,Whitaker Airport,Vicksburg,Mississippi,US,32.55181,-90.83038,MS43
MS45,,Bhllc Airport,Yokena,Mississippi,US,32.15626,-91.12455,MS45
MS48,,George Ford Airport,Picayune,Mississippi,US,30.62189,-89.697,MS48
NULL,,Mc Gehee Air Park,Liberty,US-MS,US,31.165001,-90.816164,MS49
MS50,,Clay Airport,Monticello,Mississippi,US,31.57934,-90.1112,MS50
NULL,,Leuth Flying Service Airport,Okolona,US-MS,US,33.92369842529297,-88.73059844970703,MS52
NULL,,Burney Farms Airport,Coffeeville,US-MS,US,34.00979995727539,-89.73619842529297,MS54
MS55,,Schloss Adlers Airport,Red Banks,Mississippi,US,34.81093,-89.57841,MS55
MS57,,Fred Netterville Lumber Company/Wilkinson Commnty Airport,Woodville,Mississippi,US,31.22064,-91.2456,MS57
MS58,,Tullos Field,Florence,Mississippi,US,32.16543,-90.04397,MS58
MS59,,Valley Of The Moon Airport,Hermanville,Mississippi,US,31.997,-90.84217,MS59
MS61,,Ellis Field,Picayune,Mississippi,US,30.63038,-89.73262,MS61
NULL,,Davis Field,Olive Branch,US-MS,US,34.9911994934082,-89.81559753417969,MS62
MS63,,Rye Field,Smithville,Mississippi,US,34.05427,-88.37115,MS63
MS64,,Vaiden Landing Airport,Hernando,Mississippi,US,34.84834,-89.87799,MS64
MS65,,Delta Flying Service Inc Airport,Walls,Mississippi,US,34.94049,-90.20156,MS65
MS69,,Falcon Field,Star,Mississippi,US,32.10876,-90.04647,MS69
MS70,,Mc Lain - Calico Airport,Philadelphia,Mississippi,US,32.73541,-88.92589,MS70
MS71,,Slobovia Outernational Airport,Pocahontas,Mississippi,US,32.49514,-90.29287,MS71
MS75,,Lewis Airport,Glen Allan,Mississippi,US,33.01401,-91.03899,MS75
MS76,,Wade Field,Calhoun City,Mississippi,US,33.77487,-89.24478,MS76
MS77,,Lang Flying Service Airport,Inverness,Mississippi,US,33.33179,-90.64315,MS77
MS80,,Hasting Airpark,Bruce,Mississippi,US,34.00191,-89.31509,MS80
MS82,,Shade Tree Field,Gulfport,Mississippi,US,30.51047,-89.14726,MS82
NULL,,Skelton Airport,Shaw,US-MS,US,33.597900390625,-90.80290222167969,MS85
NULL,,Oglesby Farms Inc. Airport,Glen Allan,US-MS,US,33.05009841918945,-91.0833969116211,MS86
MS88,,Oreck Airport,Poplarville,Mississippi,US,30.77755,-89.72612,MS88
MS90,,Flowood Industrial Airport,Flowood,Mississippi,US,32.31556,-90.14361,MS90
NULL,,Heigle Field,Mayersville,US-MS,US,32.920101165771484,-91.02570343017578,MS92
MS93,,Hooper Skylark Field,Mc Neil,Mississippi,US,30.72658,-89.73174,MS93
MS95,,Dorr Field,Merigold,Mississippi,US,33.84733,-90.7251,MS95
MS96,,Barrett Field,Philadelphia,Mississippi,US,32.7668,-89.10006,MS96
NULL,,La Aramuaca Airport,San Miguel,SV-SM,SV,13.447990417480469,-88.12010955810547,
NULL,,Barillas Airport,Barrillas,SV-US,SV,13.265262603759766,-88.49913024902344,
NULL,,Ceiba Doblada Airport,Ceiba Doblada,SV-US,SV,13.213010787963867,-88.60281372070312,
NULL,,La Chepona Airport,La Chepona,SV-US,SV,13.186094,-88.406448,
NULL,,Corral De Mulas Airport,Corral de Mulas,SV-US,SV,13.205588340759277,-88.5473403930664,
NULL,,Casas Nuevas Airport,Jiquilisco,SV-US,SV,13.309972763061523,-88.50586700439453,
NULL,,La Carrera Airport,Jiquilisco,SV-US,SV,13.328702926635742,-88.52091979980469,
NULL,,Espiritu Santo Airport,Espíritu Santo,SV-US,SV,13.219324111938477,-88.55404663085938,
NULL,,El Tamarindo Airport,Canoguero,SV-UN,SV,13.1625995636,-87.904800415,MS1A
NULL,,El Jocotillo Airport,El Jocotillo,SV-SO,SV,13.577824,-89.733238,
NULL,,La Cabaña Airport,La Cabaña,SV-SS,SV,14.009810447692871,-89.18476104736328,
NULL,,Los Comandos Airport,San Francisco Gotera,SV-MO,SV,13.726200103759766,-88.10669708251953,MS1B
NULL,,Las Mesas Airport,Las Mesas,SV-LI,SV,13.487070083618164,-89.19265747070312,
MSLP,SAL,El Salvador International Airport,Santa Clara,La Paz,SV,13.4409,-89.0557,
NULL,,El Platanar Airport,Suchitoto,SV-CU,SV,13.945300102233887,-89.06279754638672,
NULL,,El Ronco Airport,Metapán,SV-SA,SV,14.31871509552002,-89.50689697265625,
NULL,,El Palmer Airport,Santa Ana,SV-SA,SV,14.0672222222,-89.6322222222,
