"id","aircraftModel","category","price","quoteDate","leg_Passenger_number_PAX","leg_Departure_Date","leg_Arrival_Date","leg_Departure_Airport","leg_Arrival_Airport"
"29091","Bombardier Lear 70","Light jet","22156","2024-11-15 00:00:00.000","4","2024-11-15","2024-11-15","KVPZ","KBCT"
"29093","Cessna Citation Sovereign","Super midsize jet","26800","2024-11-15 00:00:00.000","4","2024-11-15",NULL,"KVPZ","KBCT"
"29097","Cessna Citation Bravo","Light jet","16378","2024-11-15 00:00:00.000","4","2024-11-15","2024-11-15","KVPZ","KBCT"
"29099","Beechcraft Hawker 800XP","Midsize jet","26995","2024-11-15 00:00:00.000","4","2024-11-15","2024-11-15","KVPZ","KBCT"
"29101","Cessna Citation X","Super midsize jet","26645","2024-11-15 00:00:00.000","4","2024-11-15","2024-11-15","KVPZ","KBCT"
"29103","Nextant 400XTi","Light jet","16545","2024-11-15 00:00:00.000","4","2024-11-15","2024-11-15","KVPZ","KBCT"
"29104","Cessna Citation XLS+","Midsize jet","17747","2024-11-15 00:00:00.000","4","2024-11-15","2024-11-15","KVPZ","KBCT"
"29106","Learjet 60","Midsize jet","19399","2024-10-30 00:00:00.000","4","2024-11-15","2024-11-15","KVPZ","KBCT"
"29108","Cessna Citation XLS","Midsize jet","26361","2024-11-15 00:00:00.000","4","2024-11-15","2024-11-15","KVPZ","KBCT"
"29110","Cessna Citation Excel","Midsize jet","19161","2024-11-15 00:00:00.000","4","2024-11-15","2024-11-15","KVPZ","KBCT"
"29122","Cessna Citation Excel","Midsize jet","21150","2024-11-15 00:00:00.000","4","2024-11-15","2024-11-15","KVPZ","KBCT"
"29152","Learjet 31A","Light jet","17550","2024-10-30 00:00:00.000","4","2024-11-15","2024-11-15","KVPZ","KBCT"
"29158","Bombardier Lear 60XR","Light jet","18990","2024-11-15 00:00:00.000","4","2024-11-15","2024-11-15","KVPZ","KBCT"
"29161","Embraer Phenom 300E","Super light jet","25316","2024-11-15 00:00:00.000","4","2024-11-15","2024-11-15","KVPZ","KBCT"
"29182","Cessna Citation XLS","Midsize jet","21950","2024-11-15 00:00:00.000","4","2024-11-15","2024-11-15","KVPZ","KBCT"
"28431","Fieseler-Storch","Unknown","9407.5","2024-10-08 00:00:00.000","3","2024-11-15","2024-11-15","EDDB","EDDF"
"29565","Nextant 400XTi","Light jet","19130","2024-11-15 00:00:00.000","2","2024-11-15","2024-11-15","KSYR","KTPA"
"30384","Nextant 400XTi","Light jet","18425","2024-11-15 00:00:00.000","2","2024-11-15","2024-11-15","KSYR","KTPA"
"30386","Cessna Citation Ultra","Light jet","20995","2024-11-15 00:00:00.000","2","2024-11-15","2024-11-15","KSYR","KTPA"
"30390","Citation V","Light jet","22015.16","2024-11-06 00:00:00.000","2","2024-11-15","2024-11-15","KSYR","KTPA"
"30396","Cessna Citation XLS","Midsize jet","21200","2024-11-15 00:00:00.000","TBD","2024-11-15","2024-11-15","KSYR","KTPA"
"30397","Cessna Citation Sovereign","Super midsize jet","33671","2024-11-15 00:00:00.000","2","2024-11-15","2024-11-15","KSYR","KTPA"
"30399","Nextant 400XTi","Light jet","17225","2024-11-15 00:00:00.000","2","2024-11-15","2024-11-15","KSYR","KTPA"
"30401","Cessna Citation X","Super midsize jet","25135","2024-11-15 00:00:00.000","2","2024-11-15","2024-11-15","KSYR","KTPA"
"30407","Citation CJ1","Entry level jet (VLJ)","16818.34","2024-11-06 00:00:00.000",,"2024-11-15","2024-11-15","KAVP","KMLB"
"30414","Light Jet","Light jet","16162","2024-11-15 00:00:00.000","2","2024-11-15",NULL,"KAVP","KMLB"
"30416","Mid Size Jet","Midsize jet","17879","2024-11-15 00:00:00.000","2","2024-11-15","2024-11-15","KAVP","KMLB"
"30418","Piaggio Avanti II","Light jet","19750","2024-11-06 00:00:00.000","2","2024-11-15","2024-11-15","KAVP","KMLB"
"30420","Learjet 31A","Light jet","16250","2024-11-06 00:00:00.000","2","2024-11-15","2024-11-15","KAVP","KMLB"
"27595","Challenger 300","Super midsize jet","19345","2024-05-10 00:00:00.000","3","2024-11-15","2024-11-15","EDDB","EDDF"
"15171","Light Jet","Light jet","19923","2024-11-02 00:00:00.000","2","2024-11-15","2024-11-15","KSYR","KPIE"
"15205","Hawker 400XP","Light jet","17250","2024-11-01 00:00:00.000","2","2024-11-15",,"KSYR","KTPA"
"15347","Citation II","Light jet","19979.04","2024-11-12 00:00:00.000","4","2024-11-15",NULL,"KHOU","KPSP"
"15353","Learjet 45","Super light jet","20500","2024-11-07 00:00:00.000","2","2024-11-15",NULL,"KHOU","KPSP"
"14634","Bombardier Challenger 300","Super midsize jet","28300","2024-09-12 00:00:00.000","8","2024-11-15",NULL,"KSAT","KOPF"
"16970","Sabreliner 65","Midsize jet","35674","2024-11-15 00:00:00.000","2","2024-11-15","2024-11-15","KBWI","TIST"
"16986","Cessna Citation VII","Midsize jet","40430","2024-11-15 00:00:00.000","2","2024-11-15","2024-11-15","KBWI","TIST"
"432","Sabreliner 65","Midsize jet","35674","2024-10-18 00:00:00.000","2","2024-11-15","2024-11-15","KBWI","TIST"
"436","Hawker 800XP Fleet","Midsize jet","42000","2024-10-18 00:00:00.000","2","2024-11-15","2024-11-15","KBWI","TIST"
"440","Learjet 60XR","Midsize jet","34500","2024-10-18 00:00:00.000","2","2024-11-15","2024-11-15","KBWI","TIST"
"31131","Mid Size Jet","Midsize jet","12776","2024-11-15 00:00:00.000","1","2024-11-15",,"KTCL","KTEB"
"31135","Learjet 31A","Light jet","14700","2024-11-12 00:00:00.000","1","2024-11-15","2024-11-15","KTCL","KTEB"
"31139","Cessna Citation Ultra","Light jet","16626","2024-11-15 00:00:00.000","1","2024-11-15","2024-11-15","KTCL","KTEB"
"31145","Cessna Citation Bravo","Light jet","15358","2024-11-15 00:00:00.000","1","2024-11-15","2024-11-15","KTCL","KTEB"
"31175","Beechcraft Hawker 800XP","Midsize jet","17750","2024-11-15 00:00:00.000","3","2024-11-15","2024-11-15","KCHS","KCAK"
"31181","Beechcraft Hawker 800XP","Midsize jet","12255","2024-11-15 00:00:00.000","8","2024-11-15","2024-11-15","KCHS","KCAK"
"31183","Piaggio Avanti II","Light jet","15036.54","2024-11-15 00:00:00.000","3","2024-11-15","2024-11-15","KCHS","KCAK"
"31185","Monarch Citation X","Super midsize jet","27900","2024-11-15 00:00:00.000","TBA","2024-11-15","2024-11-16","KCHS","KCAK"
"31363","CESSNA 510 Citation Mustang","Entry level jet (VLJ)","6572","2024-11-13 00:00:00.000","2","2024-11-15","2024-11-15","EHAM","LFPB"
"31443","Super Mid Jet","Super midsize jet","37600","2024-11-15 00:00:00.000","5","2024-11-15","2024-11-15","KSAT","KPHL"
"31445","Cessna Citation X","Super midsize jet","28729","2024-11-15 00:00:00.000","1","2024-11-15","2024-11-16","KSAT","KPHL"
"31463","Dassault Falcon 50","Super midsize jet","21980","2024-11-15 00:00:00.000","9","2024-11-15","2024-11-16","KSAT","KPHL"
"31485","Bombardier Lear 45XR","Light jet","35015","2024-11-15 00:00:00.000","1","2024-11-15","2024-11-16","KSAT","KPHL"
"31489","Super Mid Size Jet","Super midsize jet","28705","2024-11-13 00:00:00.000","1","2024-11-15","2024-11-15","KSAT","KPHL"
"31508","Citation V","Light jet","6113.83","2024-11-14 00:00:00.000","2","2024-11-15","2024-11-15","KASD","KPNS"
"31514","Falcon 100","Super light jet","16600","2024-11-13 00:00:00.000","1","2024-11-15","2024-11-15","KAUS","KOPF"
"31517","Learjet 45XR","Super light jet","23601.49","2024-11-13 00:00:00.000","1","2024-11-15","2024-11-15","KAUS","KOPF"
"31538","Beechcraft Hawker 800XP","Midsize jet","20995","2024-11-15 00:00:00.000","4","2024-11-15","2024-11-15","KDFW","KCLT"
"31540","Citation V","Light jet","18687.58","2024-11-14 00:00:00.000","4","2024-11-15","2024-11-15","KDFW","KCLT"
"31542","Cessna Citation Bravo","Light jet","19175","2024-11-15 00:00:00.000","4","2024-11-15","2024-11-15","KDFW","KCLT"
"31545","Cessna Citation XLS+","Midsize jet","21000","2024-11-15 00:00:00.000","4","2024-11-15","2024-11-15","KADS","KCLT"
"31546","Cessna Citation XLS+","Midsize jet","33000","2024-11-15 00:00:00.000","1","2024-11-15","2024-11-16","KSAT","KPHL"
"31558","Gulfstream G-IVSP","Heavy jet","52817","2024-11-15 00:00:00.000","4","2024-11-15","2024-11-15","KDFW","KCLT"
"31560","Falcon 10","Super light jet","13450","2024-11-14 00:00:00.000","4","2024-11-15","2024-11-15","KDAL","KCLT"
"31584","Cessna Citation XLS+","Midsize jet","19980","2024-11-15 00:00:00.000","4","2024-11-15","2024-11-15","KDFW","KCLT"
