id,aircraftModel,category,price,quoteDate,leg_Passenger_number_PAX,leg_Departure_Date,leg_Arrival_Date,leg_Departure_Airport,leg_Arrival_Airport,month,day_of_week,route,days_until_departure,is_holiday,season,trip_duration,is_weekend,departure_hour,is_peak_hour
7777,Citation II,Light jet,11448.0,2024-11-05,2,2024-11-14,2024-11-14,EKCH,EHAM,11,3,EKCH - EHAM,9,False,fall,0.0,False,0,False
7780,Citation CJ2,Light jet,10494.0,2024-11-05,2,2024-11-14,2024-11-14,EKCH,EHAM,11,3,EKCH - EHAM,9,False,fall,0.0,False,0,False
7781,Citation CJ2,Light jet,12402.0,2024-11-05,2,2024-11-14,2024-11-14,EKCH,EHAM,11,3,EKCH - EHAM,9,False,fall,0.0,False,0,False
7794,Citation XLS+,Midsize jet,11940.0,2024-11-05,2,2024-11-14,2024-11-14,EKCH,EHAM,11,3,EKCH - EHAM,9,False,fall,0.0,False,0,False
7513,Piaggio Avanti II,Light jet,14731.0,2024-11-04,3,2024-11-14,2024-11-14,KONT,KAPA,11,3,KONT - KAPA,10,False,fall,0.0,False,0,False
30223,Cessna Citation X,Super midsize jet,38000.0,2024-11-14,2,2024-11-14,2024-11-14,KSUA,KTTD,11,3,KSUA - KTTD,0,False,fall,0.0,False,0,False
30263,Super Mid Jet,Super midsize jet,40000.0,2024-11-14,2,2024-11-14,,KSUA,KTTD,11,3,KSUA - KTTD,0,False,fall,,False,0,False
30474,Cessna Sovereign,Unknown,61056.0,2024-07-11,3,2024-11-14,2024-11-14,EGSS,UBBB,11,3,EGSS - UBBB,126,False,fall,0.0,False,0,False
29370,Cirrus SR22T,Piston,9000.0,2024-11-14,2,2024-11-14,2024-11-14,KRIC,KBOS,11,3,KRIC - KBOS,0,False,fall,0.0,False,0,False
29416,Beechcraft Baron 58 (N7217H),Turbo prop,8523.0,2024-11-14,2,2024-11-14,2024-11-14,KRIC,KBOS,11,3,KRIC - KBOS,0,False,fall,0.0,False,0,False
29858,Piaggio Avanti II,Light jet,14731.0,2024-11-14,3,2024-11-14,2024-11-14,KONT,KAPA,11,3,KONT - KAPA,0,False,fall,0.0,False,0,False
29075,Light Jet,Light jet,15941.0,2024-11-14,3,2024-11-14,2024-11-14,KONT,KAPA,11,3,KONT - KAPA,0,False,fall,0.0,False,0,False
29077,Premier IA,Light jet,13955.0,2024-11-02,3,2024-11-14,2024-11-14,KONT,KAPA,11,3,KONT - KAPA,12,False,fall,0.0,False,0,False
29114,Citation III,Midsize jet,16500.0,2024-10-30,4,2024-11-14,2024-11-14,KVPZ,KBCT,11,3,KVPZ - KBCT,15,False,fall,0.0,False,0,False
8547,Citation Bravo,Light jet,13913.0,2024-11-14,2,2024-11-14,2024-11-15,KCHS,KPDK,11,3,KCHS - KPDK,0,False,fall,1.0,False,0,False
8549,King Air 300,Turbo prop,10737.0,2024-11-14,2,2024-11-14,2024-11-15,KCHS,KPDK,11,3,KCHS - KPDK,0,False,fall,1.0,False,0,False
8551,King Air 200,Turbo prop,7950.0,2024-11-14,2,2024-11-14,2024-11-15,KCHS,KPDK,11,3,KCHS - KPDK,0,False,fall,1.0,False,0,False
8641,Citation X,Super midsize jet,55335.0,2024-11-12,5,2024-11-14,2024-11-15,KOPF,SBEG,11,3,KOPF - SBEG,2,False,fall,1.0,False,0,False
8713,Phenom 300,Super light jet,22536.0,2024-11-12,7,2024-11-14,2024-11-14,KCSG,KBLM,11,3,KCSG - KBLM,2,False,fall,0.0,False,0,False
8716,Learjet 31A,Light jet,14350.0,2024-11-12,7,2024-11-14,2024-11-14,KCSG,KBLM,11,3,KCSG - KBLM,2,False,fall,0.0,False,0,False
8721,Citation Latitude,Super midsize jet,20000.0,2024-11-12,7,2024-11-14,2024-11-14,KCSG,KBLM,11,3,KCSG - KBLM,2,False,fall,0.0,False,0,False
8724,Gulfstream GIV,Heavy jet,65000.0,2024-11-12,5,2024-11-14,2024-11-15,KOPF,SBEG,11,3,KOPF - SBEG,2,False,fall,1.0,False,0,False
8728,Learjet 40,Super light jet,20876.0,2024-11-12,7,2024-11-14,2024-11-14,KCSG,KBLM,11,3,KCSG - KBLM,2,False,fall,0.0,False,0,False
8736,Falcon 20F5,Midsize jet,19867.0,2024-11-12,7,2024-11-14,2024-11-14,KCSG,KBLM,11,3,KCSG - KBLM,2,False,fall,0.0,False,0,False
8737,Gulfstream GIVSP,Heavy jet,77000.0,2024-11-12,5,2024-11-14,2024-11-15,KOPF,SBEG,11,3,KOPF - SBEG,2,False,fall,1.0,False,0,False
8546,Citation XLS+,Midsize jet,15037.0,2024-11-14,2,2024-11-15,2024-11-15,KCHS,KPDK,11,4,KCHS - KPDK,1,False,fall,0.0,False,0,False
8552,King Air C90A,Turbo prop,9535.0,2024-11-15,2,2024-11-15,2024-11-15,KVDI,KGPT,11,4,KVDI - KGPT,0,False,fall,0.0,False,0,False
8643,Challenger 300,Super midsize jet,41000.0,2024-11-12,4,2024-11-15,2024-11-15,KHOU,KPSP,11,4,KHOU - KPSP,3,False,fall,0.0,False,0,False
8646,Citation CJ2,Light jet,22198.0,2024-11-12,4,2024-11-15,2024-11-15,KHOU,KPSP,11,4,KHOU - KPSP,3,False,fall,0.0,False,0,False
8679,King Air 300,Turbo prop,7341.0,2024-11-12,2,2024-11-15,2024-11-15,KGKY,KHOU,11,4,KGKY - KHOU,3,False,fall,0.0,False,0,False
8680,Citation V,Light jet,6700.0,2024-11-12,2,2024-11-15,2024-11-15,KGKY,KHOU,11,4,KGKY - KHOU,3,False,fall,0.0,False,0,False
8714,Learjet 31A,Light jet,16746.0,2024-11-12,1,2024-11-15,2024-11-15,KTCL,KTEB,11,4,KTCL - KTEB,3,False,fall,0.0,False,0,False
8717,Learjet 45XR,Super light jet,27820.0,2024-11-12,4,2024-11-15,2024-11-15,KHOU,KPSP,11,4,KHOU - KPSP,3,False,fall,0.0,False,0,False
29065,Light Jet,Light jet,19923.0,2024-11-15,2,2024-11-15,2024-11-15,KSYR,KPIE,11,4,KSYR - KPIE,0,False,fall,0.0,False,0,False
29066,Mid Size Jet,Midsize jet,19504.0,2024-11-15,2,2024-11-15,2024-11-15,KSYR,KPIE,11,4,KSYR - KPIE,0,False,fall,0.0,False,0,False
29071,Beechcraft Hawker 800XP,Midsize jet,20000.0,2024-11-15,,2024-11-15,2024-11-15,KSYR,KPIE,11,4,KSYR - KPIE,0,False,fall,0.0,False,0,False
29079,Beechcraft Premier IA,Light jet,16950.0,2024-11-15,2,2024-11-15,2024-11-15,KSYR,KPIE,11,4,KSYR - KPIE,0,False,fall,0.0,False,0,False
29085,Falcon 10,Super light jet,22981.2,2024-10-30,4,2024-11-15,2024-11-15,KVPZ,KBCT,11,4,KVPZ - KBCT,16,False,fall,0.0,False,0,False
29091,Bombardier Lear 70,Light jet,22156.0,2024-11-15,4,2024-11-15,2024-11-15,KVPZ,KBCT,11,4,KVPZ - KBCT,0,False,fall,0.0,False,0,False
29093,Cessna Citation Sovereign,Super midsize jet,26800.0,2024-11-15,4,2024-11-15,,KVPZ,KBCT,11,4,KVPZ - KBCT,0,False,fall,,False,0,False
29097,Cessna Citation Bravo,Light jet,16378.0,2024-11-15,4,2024-11-15,2024-11-15,KVPZ,KBCT,11,4,KVPZ - KBCT,0,False,fall,0.0,False,0,False
29099,Beechcraft Hawker 800XP,Midsize jet,26995.0,2024-11-15,4,2024-11-15,2024-11-15,KVPZ,KBCT,11,4,KVPZ - KBCT,0,False,fall,0.0,False,0,False
29101,Cessna Citation X,Super midsize jet,26645.0,2024-11-15,4,2024-11-15,2024-11-15,KVPZ,KBCT,11,4,KVPZ - KBCT,0,False,fall,0.0,False,0,False
29103,Nextant 400XTi,Light jet,16545.0,2024-11-15,4,2024-11-15,2024-11-15,KVPZ,KBCT,11,4,KVPZ - KBCT,0,False,fall,0.0,False,0,False
29104,Cessna Citation XLS+,Midsize jet,17747.0,2024-11-15,4,2024-11-15,2024-11-15,KVPZ,KBCT,11,4,KVPZ - KBCT,0,False,fall,0.0,False,0,False
29106,Learjet 60,Midsize jet,19399.0,2024-10-30,4,2024-11-15,2024-11-15,KVPZ,KBCT,11,4,KVPZ - KBCT,16,False,fall,0.0,False,0,False
29108,Cessna Citation XLS,Midsize jet,26361.0,2024-11-15,4,2024-11-15,2024-11-15,KVPZ,KBCT,11,4,KVPZ - KBCT,0,False,fall,0.0,False,0,False
29110,Cessna Citation Excel,Midsize jet,19161.0,2024-11-15,4,2024-11-15,2024-11-15,KVPZ,KBCT,11,4,KVPZ - KBCT,0,False,fall,0.0,False,0,False
29122,Cessna Citation Excel,Midsize jet,21150.0,2024-11-15,4,2024-11-15,2024-11-15,KVPZ,KBCT,11,4,KVPZ - KBCT,0,False,fall,0.0,False,0,False
29152,Learjet 31A,Light jet,17550.0,2024-10-30,4,2024-11-15,2024-11-15,KVPZ,KBCT,11,4,KVPZ - KBCT,16,False,fall,0.0,False,0,False
29158,Bombardier Lear 60XR,Light jet,18990.0,2024-11-15,4,2024-11-15,2024-11-15,KVPZ,KBCT,11,4,KVPZ - KBCT,0,False,fall,0.0,False,0,False
29161,Embraer Phenom 300E,Super light jet,25316.0,2024-11-15,4,2024-11-15,2024-11-15,KVPZ,KBCT,11,4,KVPZ - KBCT,0,False,fall,0.0,False,0,False
29182,Cessna Citation XLS,Midsize jet,21950.0,2024-11-15,4,2024-11-15,2024-11-15,KVPZ,KBCT,11,4,KVPZ - KBCT,0,False,fall,0.0,False,0,False
28431,Fieseler-Storch,Unknown,9407.5,2024-10-08,3,2024-11-15,2024-11-15,EDDB,EDDF,11,4,EDDB - EDDF,38,False,fall,0.0,False,0,False
29565,Nextant 400XTi,Light jet,19130.0,2024-11-15,2,2024-11-15,2024-11-15,KSYR,KTPA,11,4,KSYR - KTPA,0,False,fall,0.0,False,0,False
30384,Nextant 400XTi,Light jet,18425.0,2024-11-15,2,2024-11-15,2024-11-15,KSYR,KTPA,11,4,KSYR - KTPA,0,False,fall,0.0,False,0,False
30386,Cessna Citation Ultra,Light jet,20995.0,2024-11-15,2,2024-11-15,2024-11-15,KSYR,KTPA,11,4,KSYR - KTPA,0,False,fall,0.0,False,0,False
30390,Citation V,Light jet,22015.16,2024-11-06,2,2024-11-15,2024-11-15,KSYR,KTPA,11,4,KSYR - KTPA,9,False,fall,0.0,False,0,False
30396,Cessna Citation XLS,Midsize jet,21200.0,2024-11-15,TBD,2024-11-15,2024-11-15,KSYR,KTPA,11,4,KSYR - KTPA,0,False,fall,0.0,False,0,False
30397,Cessna Citation Sovereign,Super midsize jet,33671.0,2024-11-15,2,2024-11-15,2024-11-15,KSYR,KTPA,11,4,KSYR - KTPA,0,False,fall,0.0,False,0,False
30399,Nextant 400XTi,Light jet,17225.0,2024-11-15,2,2024-11-15,2024-11-15,KSYR,KTPA,11,4,KSYR - KTPA,0,False,fall,0.0,False,0,False
30401,Cessna Citation X,Super midsize jet,25135.0,2024-11-15,2,2024-11-15,2024-11-15,KSYR,KTPA,11,4,KSYR - KTPA,0,False,fall,0.0,False,0,False
30407,Citation CJ1,Entry level jet (VLJ),16818.34,2024-11-06,,2024-11-15,2024-11-15,KAVP,KMLB,11,4,KAVP - KMLB,9,False,fall,0.0,False,0,False
30414,Light Jet,Light jet,16162.0,2024-11-15,2,2024-11-15,,KAVP,KMLB,11,4,KAVP - KMLB,0,False,fall,,False,0,False
30416,Mid Size Jet,Midsize jet,17879.0,2024-11-15,2,2024-11-15,2024-11-15,KAVP,KMLB,11,4,KAVP - KMLB,0,False,fall,0.0,False,0,False
30418,Piaggio Avanti II,Light jet,19750.0,2024-11-06,2,2024-11-15,2024-11-15,KAVP,KMLB,11,4,KAVP - KMLB,9,False,fall,0.0,False,0,False
30420,Learjet 31A,Light jet,16250.0,2024-11-06,2,2024-11-15,2024-11-15,KAVP,KMLB,11,4,KAVP - KMLB,9,False,fall,0.0,False,0,False
27595,Challenger 300,Super midsize jet,19345.0,2024-05-10,3,2024-11-15,2024-11-15,EDDB,EDDF,11,4,EDDB - EDDF,189,False,fall,0.0,False,0,False
15171,Light Jet,Light jet,19923.0,2024-11-02,2,2024-11-15,2024-11-15,KSYR,KPIE,11,4,KSYR - KPIE,13,False,fall,0.0,False,0,False
15205,Hawker 400XP,Light jet,17250.0,2024-11-01,2,2024-11-15,,KSYR,KTPA,11,4,KSYR - KTPA,14,False,fall,,False,0,False
15347,Citation II,Light jet,19979.04,2024-11-12,4,2024-11-15,,KHOU,KPSP,11,4,KHOU - KPSP,3,False,fall,,False,0,False
15353,Learjet 45,Super light jet,20500.0,2024-11-07,2,2024-11-15,,KHOU,KPSP,11,4,KHOU - KPSP,8,False,fall,,False,0,False
14634,Bombardier Challenger 300,Super midsize jet,28300.0,2024-09-12,8,2024-11-15,,KSAT,KOPF,11,4,KSAT - KOPF,64,False,fall,,False,0,False
16970,Sabreliner 65,Midsize jet,35674.0,2024-11-15,2,2024-11-15,2024-11-15,KBWI,TIST,11,4,KBWI - TIST,0,False,fall,0.0,False,0,False
16986,Cessna Citation VII,Midsize jet,40430.0,2024-11-15,2,2024-11-15,2024-11-15,KBWI,TIST,11,4,KBWI - TIST,0,False,fall,0.0,False,0,False
432,Sabreliner 65,Midsize jet,35674.0,2024-10-18,2,2024-11-15,2024-11-15,KBWI,TIST,11,4,KBWI - TIST,28,False,fall,0.0,False,0,False
436,Hawker 800XP Fleet,Midsize jet,42000.0,2024-10-18,2,2024-11-15,2024-11-15,KBWI,TIST,11,4,KBWI - TIST,28,False,fall,0.0,False,0,False
440,Learjet 60XR,Midsize jet,34500.0,2024-10-18,2,2024-11-15,2024-11-15,KBWI,TIST,11,4,KBWI - TIST,28,False,fall,0.0,False,0,False
31131,Mid Size Jet,Midsize jet,12776.0,2024-11-15,1,2024-11-15,,KTCL,KTEB,11,4,KTCL - KTEB,0,False,fall,,False,0,False
31135,Learjet 31A,Light jet,14700.0,2024-11-12,1,2024-11-15,2024-11-15,KTCL,KTEB,11,4,KTCL - KTEB,3,False,fall,0.0,False,0,False
31139,Cessna Citation Ultra,Light jet,16626.0,2024-11-15,1,2024-11-15,2024-11-15,KTCL,KTEB,11,4,KTCL - KTEB,0,False,fall,0.0,False,0,False
31145,Cessna Citation Bravo,Light jet,15358.0,2024-11-15,1,2024-11-15,2024-11-15,KTCL,KTEB,11,4,KTCL - KTEB,0,False,fall,0.0,False,0,False
31175,Beechcraft Hawker 800XP,Midsize jet,17750.0,2024-11-15,3,2024-11-15,2024-11-15,KCHS,KCAK,11,4,KCHS - KCAK,0,False,fall,0.0,False,0,False
31181,Beechcraft Hawker 800XP,Midsize jet,12255.0,2024-11-15,8,2024-11-15,2024-11-15,KCHS,KCAK,11,4,KCHS - KCAK,0,False,fall,0.0,False,0,False
31183,Piaggio Avanti II,Light jet,15036.54,2024-11-15,3,2024-11-15,2024-11-15,KCHS,KCAK,11,4,KCHS - KCAK,0,False,fall,0.0,False,0,False
31185,Monarch Citation X,Super midsize jet,27900.0,2024-11-15,TBA,2024-11-15,2024-11-16,KCHS,KCAK,11,4,KCHS - KCAK,0,False,fall,1.0,False,0,False
31363,CESSNA 510 Citation Mustang,Entry level jet (VLJ),6572.0,2024-11-13,2,2024-11-15,2024-11-15,EHAM,LFPB,11,4,EHAM - LFPB,2,False,fall,0.0,False,0,False
31443,Super Mid Jet,Super midsize jet,37600.0,2024-11-15,5,2024-11-15,2024-11-15,KSAT,KPHL,11,4,KSAT - KPHL,0,False,fall,0.0,False,0,False
31445,Cessna Citation X,Super midsize jet,28729.0,2024-11-15,1,2024-11-15,2024-11-16,KSAT,KPHL,11,4,KSAT - KPHL,0,False,fall,1.0,False,0,False
31463,Dassault Falcon 50,Super midsize jet,21980.0,2024-11-15,9,2024-11-15,2024-11-16,KSAT,KPHL,11,4,KSAT - KPHL,0,False,fall,1.0,False,0,False
31485,Bombardier Lear 45XR,Light jet,35015.0,2024-11-15,1,2024-11-15,2024-11-16,KSAT,KPHL,11,4,KSAT - KPHL,0,False,fall,1.0,False,0,False
31489,Super Mid Size Jet,Super midsize jet,28705.0,2024-11-13,1,2024-11-15,2024-11-15,KSAT,KPHL,11,4,KSAT - KPHL,2,False,fall,0.0,False,0,False
31508,Citation V,Light jet,6113.83,2024-11-14,2,2024-11-15,2024-11-15,KASD,KPNS,11,4,KASD - KPNS,1,False,fall,0.0,False,0,False
31514,Falcon 100,Super light jet,16600.0,2024-11-13,1,2024-11-15,2024-11-15,KAUS,KOPF,11,4,KAUS - KOPF,2,False,fall,0.0,False,0,False
31517,Learjet 45XR,Super light jet,23601.49,2024-11-13,1,2024-11-15,2024-11-15,KAUS,KOPF,11,4,KAUS - KOPF,2,False,fall,0.0,False,0,False
31538,Beechcraft Hawker 800XP,Midsize jet,20995.0,2024-11-15,4,2024-11-15,2024-11-15,KDFW,KCLT,11,4,KDFW - KCLT,0,False,fall,0.0,False,0,False
31540,Citation V,Light jet,18687.58,2024-11-14,4,2024-11-15,2024-11-15,KDFW,KCLT,11,4,KDFW - KCLT,1,False,fall,0.0,False,0,False
31542,Cessna Citation Bravo,Light jet,19175.0,2024-11-15,4,2024-11-15,2024-11-15,KDFW,KCLT,11,4,KDFW - KCLT,0,False,fall,0.0,False,0,False
31545,Cessna Citation XLS+,Midsize jet,21000.0,2024-11-15,4,2024-11-15,2024-11-15,KADS,KCLT,11,4,KADS - KCLT,0,False,fall,0.0,False,0,False
31546,Cessna Citation XLS+,Midsize jet,33000.0,2024-11-15,1,2024-11-15,2024-11-16,KSAT,KPHL,11,4,KSAT - KPHL,0,False,fall,1.0,False,0,False
31558,Gulfstream G-IVSP,Heavy jet,52817.0,2024-11-15,4,2024-11-15,2024-11-15,KDFW,KCLT,11,4,KDFW - KCLT,0,False,fall,0.0,False,0,False
31560,Falcon 10,Super light jet,13450.0,2024-11-14,4,2024-11-15,2024-11-15,KDAL,KCLT,11,4,KDAL - KCLT,1,False,fall,0.0,False,0,False
31584,Cessna Citation XLS+,Midsize jet,19980.0,2024-11-15,4,2024-11-15,2024-11-15,KDFW,KCLT,11,4,KDFW - KCLT,0,False,fall,0.0,False,0,False
31589,Cessna Citation X,Super midsize jet,20949.0,2024-11-15,1,2024-11-15,2024-11-15,KAUS,KOPF,11,4,KAUS - KOPF,0,False,fall,0.0,False,0,False
31592,Embraer Legacy 500,Super midsize jet,28483.0,2024-11-15,4,2024-11-15,2024-11-15,KPBI,KILG,11,4,KPBI - KILG,0,False,fall,0.0,False,0,False
30504,Premier IA,Light jet,23870.0,2024-11-07,2,2024-11-15,2024-11-15,KHOU,KPSP,11,4,KHOU - KPSP,8,False,fall,0.0,False,0,False
30506,Mid Size Jet,Midsize jet,23380.0,2024-11-15,2,2024-11-15,2024-11-15,KHOU,KPSP,11,4,KHOU - KPSP,0,False,fall,0.0,False,0,False
30508,Beechcraft King Air B200,Turbo prop,22052.0,2024-11-15,2,2024-11-15,2024-11-15,KHOU,KPSP,11,4,KHOU - KPSP,0,False,fall,0.0,False,0,False
30513,Cessna Citation X,Super midsize jet,30921.0,2024-11-15,2,2024-11-15,2024-11-15,KHOU,KPSP,11,4,KHOU - KPSP,0,False,fall,0.0,False,0,False
30515,King Air C90B,Turbo prop,19050.0,2024-11-07,2,2024-11-15,2024-11-15,KHOU,KPSP,11,4,KHOU - KPSP,8,False,fall,0.0,False,0,False
30517,Cessna Citation CJ2,Light jet,27829.0,2024-11-15,2,2024-11-15,2024-11-15,KHOU,KPSP,11,4,KHOU - KPSP,0,False,fall,0.0,False,0,False
30550,Piaggio Avanti II,Light jet,24000.0,2024-11-07,2,2024-11-15,2024-11-15,KHOU,KPSP,11,4,KHOU - KPSP,8,False,fall,0.0,False,0,False
30552,Eclipse 500,Entry level jet (VLJ),19250.0,2024-11-15,2,2024-11-15,2024-11-15,KHOU,KPSP,11,4,KHOU - KPSP,0,False,fall,0.0,False,0,False
30564,Citation II,Light jet,21001.79,2024-11-07,2,2024-11-15,2024-11-15,KHOU,KPSP,11,4,KHOU - KPSP,8,False,fall,0.0,False,0,False
31608,Dassault Falcon 2000,Heavy jet,22000.0,2024-11-15,4,2024-11-15,2024-11-15,KDFW,KCLT,11,4,KDFW - KCLT,0,False,fall,0.0,False,0,False
31639,Cessna Citation XLS+,Midsize jet,30950.0,2024-11-15,1,2024-11-15,2024-11-15,KLAX,KLBB,11,4,KLAX - KLBB,0,False,fall,0.0,False,0,False
31641,Cessna Citation X,Super midsize jet,22000.0,2024-11-15,4,2024-11-15,2024-11-15,KDFW,KCLT,11,4,KDFW - KCLT,0,False,fall,0.0,False,0,False
31660,Cessna Citation XLS+,Midsize jet,15037.0,2024-11-15,2,2024-11-15,2024-11-15,KCHS,KPDK,11,4,KCHS - KPDK,0,False,fall,0.0,False,0,False
31854,Bombardier Challenger 300,Super midsize jet,41000.0,2024-11-15,4,2024-11-15,2024-11-15,KHOU,KPSP,11,4,KHOU - KPSP,0,False,fall,0.0,False,0,False
31856,Cessna Citation XLS+,Midsize jet,29900.0,2024-11-15,4,2024-11-15,2024-11-15,KHOU,KPSP,11,4,KHOU - KPSP,0,False,fall,0.0,False,0,False
31860,Mid Size Jet,Midsize jet,23380.0,2024-11-15,4,2024-11-15,2024-11-15,KHOU,KPSP,11,4,KHOU - KPSP,0,False,fall,0.0,False,0,False
31863,Cessna Citation CJ2,Light jet,22198.0,2024-11-15,4,2024-11-15,2024-11-15,KHOU,KPSP,11,4,KHOU - KPSP,0,False,fall,0.0,False,0,False
31865,Bombardier Lear 45XR,Light jet,31737.0,2024-11-15,9,2024-11-15,2024-11-15,KHOU,KPSP,11,4,KHOU - KPSP,0,False,fall,0.0,False,0,False
31967,Light Jet,Light jet,18112.0,2024-11-15,2,2024-11-15,,KSYR,KTPA,11,4,KSYR - KTPA,0,False,fall,,False,0,False
31992,Cessna Citation Sovereign,Super midsize jet,48900.0,2024-11-15,4,2024-11-15,2024-11-15,KHOU,KPSP,11,4,KHOU - KPSP,0,False,fall,0.0,False,0,False
31998,Cessna Citation CJ3+,Light jet,21000.0,2024-11-15,4,2024-11-15,2024-11-15,KHOU,KPSP,11,4,KHOU - KPSP,0,False,fall,0.0,False,0,False
32000,Bombardier Learjet 60,Midsize jet,22790.0,2024-11-12,4,2024-11-15,2024-11-15,KHOU,KPSP,11,4,KHOU - KPSP,3,False,fall,0.0,False,0,False
32005,Citation II,Light jet,20383.29,2024-11-12,4,2024-11-15,2024-11-15,KHOU,KPSP,11,4,KHOU - KPSP,3,False,fall,0.0,False,0,False
32008,Premier IA,Light jet,21906.67,2024-11-12,4,2024-11-15,2024-11-15,KHOU,KPSP,11,4,KHOU - KPSP,3,False,fall,0.0,False,0,False
32097,Mid Size Jet,Midsize jet,11729.0,2024-11-15,2,2024-11-15,2024-11-15,KBNA,KTEB,11,4,KBNA - KTEB,0,False,fall,0.0,False,0,False
7373,Learjet 31A,Light jet,18002.0,2024-11-01,2,2024-11-15,2024-11-15,KSYR,KTPA,11,4,KSYR - KTPA,14,False,fall,0.0,False,0,False
7409,King Air 200,Turbo prop,16037.0,2024-11-02,2,2024-11-15,2024-11-15,KSYR,KPIE,11,4,KSYR - KPIE,13,False,fall,0.0,False,0,False
8360,Citation III,Midsize jet,19186.0,2024-11-13,2,2024-11-15,2024-11-15,EHAM,LFPB,11,4,EHAM - LFPB,2,False,fall,0.0,False,0,False
8390,Phenom 100,Entry level jet (VLJ),9964.0,2024-11-13,2,2024-11-15,2024-11-15,EHAM,LFPB,11,4,EHAM - LFPB,2,False,fall,0.0,False,0,False
8391,Citation Mustang,Entry level jet (VLJ),5618.0,2024-11-13,2,2024-11-15,2024-11-15,EHAM,LFPB,11,4,EHAM - LFPB,2,False,fall,0.0,False,0,False
8429,Citation X,Super midsize jet,28729.0,2024-11-13,1,2024-11-15,2024-11-16,KSAT,KPHL,11,4,KSAT - KPHL,2,False,fall,1.0,False,0,False
8431,XLS(+),Midsize jet,7950.0,2024-11-13,2,2024-11-15,2024-11-15,EHAM,LFPB,11,4,EHAM - LFPB,2,False,fall,0.0,False,0,False
8468,Cirrus SR 22,Piston,4800.0,2024-11-14,2,2024-11-15,2024-11-15,KASD,KPNS,11,4,KASD - KPNS,1,False,fall,0.0,False,0,False
8477,Citation CJ 4,Light jet,20545.0,2024-11-14,1,2024-11-15,2024-11-15,KAUS,KOPF,11,4,KAUS - KOPF,1,False,fall,0.0,False,0,False
8486,Citation Bravo,Light jet,19175.0,2024-11-14,4,2024-11-15,2024-11-15,KDFW,KCLT,11,4,KDFW - KCLT,1,False,fall,0.0,False,0,False
8491,Citation XLS+,Midsize jet,10918.0,2024-11-14,2,2024-11-15,2024-11-15,LTFM,LYPG,11,4,LTFM - LYPG,1,False,fall,0.0,False,0,False
8497,Gulfstream GIVSP,Heavy jet,52817.0,2024-11-14,4,2024-11-15,2024-11-15,KDFW,KCLT,11,4,KDFW - KCLT,1,False,fall,0.0,False,0,False
8501,Falcon 2000,Heavy jet,22000.0,2024-11-14,4,2024-11-15,2024-11-16,KDFW,KCLT,11,4,KDFW - KCLT,1,False,fall,1.0,False,0,False
8525,Citation X,Super midsize jet,22000.0,2024-11-14,4,2024-11-15,2024-11-15,KDFW,KCLT,11,4,KDFW - KCLT,1,False,fall,0.0,False,0,False
8536,Cessna 414A,Piston,8927.0,2024-11-14,2,2024-11-15,2024-11-15,KVDI,KGPT,11,4,KVDI - KGPT,1,False,fall,0.0,False,0,False
8538,Piper Meridian,Turbo prop,10700.0,2024-11-14,2,2024-11-15,2024-11-15,KVDI,KGPT,11,4,KVDI - KGPT,1,False,fall,0.0,False,0,False
7097,Citation VI,Midsize jet,12349.0,2024-10-30,5,2024-11-15,2024-11-15,EGKB,EDDF,11,4,EGKB - EDDF,16,False,fall,0.0,False,0,False
7098,PLATOON PC24,Super light jet,15529.0,2024-10-30,5,2024-11-15,2024-11-15,EGKB,EDDF,11,4,EGKB - EDDF,16,False,fall,0.0,False,0,False
7100,Learjet 55,Midsize jet,23950.0,2024-10-30,4,2024-11-15,2024-11-15,KVPZ,KBCT,11,4,KVPZ - KBCT,16,False,fall,0.0,False,0,False
7131,Citation CJ2,Light jet,10759.0,2024-10-30,5,2024-11-15,2024-11-15,EGKB,EDDF,11,4,EGKB - EDDF,16,False,fall,0.0,False,0,False
7132,Learjet 45XR,Super light jet,12400.0,2024-10-30,5,2024-11-15,2024-11-15,EGKB,EDDF,11,4,EGKB - EDDF,16,False,fall,0.0,False,0,False
7133,Citation CJ2,Light jet,9911.0,2024-10-30,5,2024-11-15,2024-11-15,EGKB,EDDF,11,4,EGKB - EDDF,16,False,fall,0.0,False,0,False
7134,Citation Excel,Midsize jet,15052.0,2024-10-30,5,2024-11-15,2024-11-15,EGKB,EDDF,11,4,EGKB - EDDF,16,False,fall,0.0,False,0,False
7135,Citation XLS+,Midsize jet,15688.0,2024-10-30,5,2024-11-15,2024-11-15,EGKB,EDDF,11,4,EGKB - EDDF,16,False,fall,0.0,False,0,False
7136,Phenom 300,Super light jet,15370.0,2024-10-30,5,2024-11-15,2024-11-15,EGKB,EDDF,11,4,EGKB - EDDF,16,False,fall,0.0,False,0,False
7137,Citation XLS+,Midsize jet,12130.0,2024-10-30,5,2024-11-15,2024-11-15,EGKB,EDDF,11,4,EGKB - EDDF,16,False,fall,0.0,False,0,False
7138,Phenom 300,Super light jet,11130.0,2024-10-30,5,2024-11-15,2024-11-15,EGKB,EDDF,11,4,EGKB - EDDF,16,False,fall,0.0,False,0,False
7141,Citation Excel,Midsize jet,15370.0,2024-10-30,5,2024-11-15,2024-11-15,EGKB,EDDF,11,4,EGKB - EDDF,16,False,fall,0.0,False,0,False
7143,Learjet 45,Super light jet,13218.4,2024-10-30,5,2024-11-15,2024-11-15,EGKB,EDDF,11,4,EGKB - EDDF,16,False,fall,0.0,False,0,False
